ID,ModelID,SoundID,ExtendedDisplayInfoID,CreatureModelScale,CreatureModelAlpha,TextureVariation[0],TextureVariation[1],TextureVariation[2],SizeClass,BloodID
6412,186,0,4210,1,255,,,,1,0
6413,185,0,4211,1,255,,,,1,0
6414,186,0,4212,1,255,,,,1,0
6423,185,0,4219,1,255,,,,1,0
6429,185,0,4227,1,255,,,,1,0
6430,186,0,4228,1,255,,,,1,0
6432,51,0,4229,1,255,,,,0,0
6433,49,0,4230,1,255,,,,0,0
6435,50,0,4232,1,255,,,,1,0
6436,185,0,4233,1.2,255,,,,1,0
6437,186,0,4234,1.2,255,,,,1,0
6438,54,0,4235,1,255,,,,1,0
6441,185,0,4239,1,255,,,,1,0
6443,457,0,0,1,255,RidingTigerSkinRed,,,1,0
6444,457,0,0,1.2,255,RidingTigerSkinSnow,,,1,0
6445,457,0,0,1.2,255,TigerSkinDark,,,1,0
6446,182,0,4240,1,255,,,,1,0
6447,457,0,0,1,255,RidingTigerSkinYellow,,,1,0
6448,457,0,0,1.2,255,RidingTigerSkinDark,,,1,0
6449,53,0,4241,1,255,,,,1,0
6469,458,0,0,1,255,RidingRaptorSkinTomato,,,0,0
6470,458,0,0,1,255,RaptorSkinRed,,,0,0
6471,458,0,0,1,255,RidingRaptorSkinIvory,,,0,0
6472,458,0,0,1,255,RidingRaptorSkinTurquoise,,,0,0
6473,458,0,0,1,255,RidingRaptorSkinViolet,,,0,0
6474,459,0,0,1.3,255,TallStriderSkinBrown,,,0,0
6475,459,0,0,1.3,255,TallStriderSkinGray,,,0,0
6476,459,0,0,1.3,255,TallStriderSkinPink,,,0,0
6477,459,0,0,1.3,255,TallStriderSkinPurple,,,0,0
6481,186,0,4249,0.95,255,,,,1,0
6489,185,0,4257,1.05,255,,,,1,0
6491,185,0,4260,1,255,,,,1,0
6492,186,0,4261,1,255,,,,1,0
6493,185,0,4259,1.1,255,,,,1,0
6494,186,0,4262,1.1,255,,,,1,0
6495,185,0,4263,1.15,255,,,,1,0
6497,185,0,4265,1.05,255,,,,1,0
6498,186,0,4266,1.05,255,,,,1,0
6508,185,0,4268,1,255,,,,1,0
6509,186,0,4269,1,255,,,,1,0
6510,185,0,4267,1.15,255,,,,1,0
6511,186,0,4270,1.15,255,,,,1,0
6513,186,0,4289,1.05,255,,,,1,0
6514,185,0,4288,1.05,255,,,,1,0
6528,41,0,0,1.3,255,TroglodyteSkinGreen,,,1,0
6529,41,0,0,1.1,255,TroglodyteSkinGreen,,,1,0
6532,68,0,0,2.5,165,BalrogSkinBlue,BalrogWingBlue,BalrogSkinRed,3,3
6533,41,0,0,1.5,255,TroglodyteSkinGreen,,,1,0
6537,160,0,0,0.4,255,FireElementalSkin,,,1,0
6540,185,0,4310,1.2,255,,,,1,0
6541,186,0,4312,1.2,255,,,,1,0
6542,185,0,4313,1,255,,,,1,0
6544,751,0,0,1,255,MechaStrider,,,0,0
6546,317,0,0,1,255,HighElfMaleWarrior,HighElfMaleHair,,0,0
6568,53,0,4327,1,255,,,,1,0
6569,751,0,0,1,255,MechaStrider_TestVar01,,,0,0
6570,51,0,4328,1,255,,,,0,0
6588,54,0,4330,1,255,,,,0,0
6589,692,0,0,0.75,128,StoneKeeper1,StoneKeeper2,,-1,0
6611,183,0,4389,1,255,,,,1,0
6628,182,0,4407,1,255,,,,0,0
6121,66,0,0,1,255,BoarSkinUndead,,,1,0
6127,53,115,4048,1,255,,,,0,0
6128,54,0,4049,1,255,,,,0,0
6188,631,0,0,0.25,255,White,,,1,0
6190,611,0,0,0.25,255,ParrotSkinOrange,,,0,0
6191,611,0,0,0.25,255,ParrotSkinGray,,,0,0
6192,611,0,0,0.25,255,ParrotSkinBlue,,,0,0
6193,111,0,0,1,255,ChickenSkinBrown,,,0,0
6208,59,59,4107,1.2,255,,,,-1,0
6210,82,0,0,1,255,TigerSkinWhite,,,1,0
6295,142,0,0,1,255,FrogGreen,,,0,0
6296,142,0,0,1,255,FrogBlueSpots,,,0,0
6299,373,0,0,0.25,255,OwlBlack,,,-1,0
6300,373,0,0,0.25,255,OwlGrey,,,-1,0
6301,55,0,3828,1,150,,,,1,0
6302,114,0,0,1,255,RabbitSkin,,,0,0
6370,571,0,0,1.5,255,DrakeSkinBronze1,DrakeSkinBronze2,DrakeSkinBronze3,-1,0
6629,183,0,4408,1,255,,,,1,0
6685,186,0,4468,1,255,,,,1,0
6649,53,0,4428,1,255,,,,1,0
6668,53,0,4447,1,255,,,,1,0
6669,53,0,4449,1,255,,,,1,0
6672,185,0,4455,1,255,,,,1,0
6676,186,0,4459,1,255,,,,1,0
6677,186,0,4461,1,255,,,,1,0
6678,185,0,4462,0.8,255,,,,1,0
6679,186,0,4463,0.8,255,,,,1,0
6680,185,0,4464,0.9,255,,,,1,0
6681,186,0,4465,0.9,255,,,,1,0
6682,185,0,4466,1.1,255,,,,1,0
6770,57,0,4520,1,255,,,,1,0
6684,50,0,4415,1,255,,,,0,0
6686,130,0,0,3,255,DreadLordSkin,DreadLordWingSkin,,3,0
6687,185,0,4469,1.2,255,,,,1,0
6688,139,0,0,2.5,150,FelHoundSkin,,,3,0
6689,33,0,0,1.2,255,OgreMageSkin1,OgreMageSkin2,,3,0
6690,185,0,4470,1.1,255,,,,1,0
6691,33,0,0,1,255,OgreMageSkin1,OgreMageSkin2,,3,0
6692,32,0,0,0.9,255,OgreSkin1Purple,OgreSkin2Purple,,3,0
6693,185,0,4471,1,255,,,,1,0
6694,185,0,4472,1,255,,,,1,0
6695,185,0,4474,1,255,,,,1,0
6696,185,0,4473,1,255,,,,1,0
6697,185,0,4476,1.2,255,,,,1,0
6699,185,0,4477,1,128,,,,1,0
6703,50,0,4415,1,255,,,,0,0
6711,182,0,4486,1,255,,,,1,0
6712,183,0,4487,1,255,,,,1,0
6715,49,0,4493,1,255,,,,0,0
6716,50,0,4494,1,255,,,,1,0
6717,53,0,4491,1,255,,,,1,0
6718,54,0,4492,1,255,,,,0,0
6720,50,0,4496,1,255,,,,1,0
6721,53,0,4497,1,255,,,,1,0
6722,54,0,4498,1,255,,,,0,0
6723,49,0,4499,1,255,,,,0,0
6725,53,0,4501,1,255,,,,1,0
6726,54,0,4502,1,255,,,,0,0
6727,49,0,4503,1,255,,,,0,0
6728,50,0,4504,1,255,,,,1,0
6729,53,0,4505,1,255,,,,1,0
6730,54,0,4506,1,255,,,,0,0
6731,49,0,4507,1,255,,,,0,0
6732,50,0,4508,1,255,,,,1,0
6733,182,0,4510,1,255,,,,1,0
6734,54,0,4509,1,255,,,,0,0
6735,62,0,0,0.75,255,HydraSkinBlue,,,3,0
6742,54,0,4514,1,255,,,,0,0
6744,78,0,0,1,255,SatyrSkinYellow,SatyrSkinYellowAlpha,,1,0
6751,35,0,0,0.75,255,SeaGiantSkin01,SeaGiantSkin02,,3,0
6753,50,0,4516,1,255,,,,1,0
6754,53,0,4518,1,255,,,,1,0
6755,54,0,4517,1,255,,,,0,0
6771,58,0,4521,1,255,,,,0,0
6772,49,0,4522,1,255,,,,0,0
6773,50,0,4523,1,255,,,,1,0
6775,51,0,4524,1.1,128,OrcNPCSkin,OrcMaleSamuHairSkin,,1,0
6776,49,0,4525,1,255,,,,0,0
6124,145,0,0,1.5,255,QuilBoarSkinZombie,QuilBoarSkinZombie_Alpha,,-1,0
6189,611,0,0,0.25,255,ParrotSkinWhite,,,0,0
6148,207,0,0,2,255,Wisp,,,2,0
6194,49,0,4087,1,255,,,,0,0
6198,53,0,4088,1,255,,,,1,0
6229,186,0,4128,1,255,,,,1,0
6352,67,0,0,3,255,AncientProtectorBlack,,,3,0
6368,173,0,0,0.5,255,SeaTurtleSkinBlue,,,1,0
6401,51,0,4199,1,255,,,,0,0
6402,52,0,4200,1,255,,,,1,0
6405,51,0,4203,1,255,,,,0,0
6406,52,0,4204,1,255,,,,1,0
6407,51,0,4205,1,255,,,,0,0
6408,52,0,4206,1,255,,,,1,0
6410,51,0,4208,1,255,,,,0,0
6415,185,0,4213,1,255,,,,1,0
6416,186,0,4215,1,255,,,,1,0
6417,185,0,4214,1,255,,,,1,0
6418,186,0,4216,1,255,,,,1,0
6420,186,0,4218,1,255,,,,1,0
6421,185,0,4220,1,255,,,,1,0
6424,186,0,4221,1,255,,,,1,0
6425,185,0,4223,1,255,,,,1,0
6426,186,0,4224,1,255,,,,1,0
6427,185,0,4225,1,255,,,,1,0
6428,186,0,4226,1,255,,,,1,0
6431,133,0,0,2,255,ThreshadonSkinGray,,,1,0
7093,831,0,4788,1,255,Goblin,,,1,0
7095,831,0,4790,1,255,Goblin,,,1,0
7096,831,0,4791,1,255,Goblin,,,1,0
7098,831,0,4793,1,255,Goblin,,,1,0
7103,831,0,4798,1.05,255,Goblin,,,1,0
7105,831,0,4800,1,255,Goblin,,,1,0
7106,831,0,4801,1,255,Goblin,,,1,0
7107,831,0,4802,1,255,Goblin,,,1,0
7108,831,0,4803,1,255,Goblin,,,1,0
7109,831,0,4804,1,255,Goblin,,,1,0
7112,831,164,4807,1,255,Goblin,,,1,0
7113,831,0,4808,1.5,255,Goblin,,,1,0
7115,59,0,4809,1,255,,,,1,0
7116,60,0,4810,1,255,,,,1,0
7117,57,0,4811,1,255,,,,0,0
7118,58,0,4812,1,255,,,,0,0
7119,182,0,4813,1,255,,,,1,0
7120,53,0,4815,1,255,,,,1,0
7121,186,0,4816,1,255,,,,1,0
7122,186,0,4817,1.2,255,,,,1,0
7124,831,0,4819,1.5,255,Goblin,,,1,0
7125,831,0,4823,1,255,Goblin,,,1,0
7127,831,0,4825,1,255,Goblin,,,1,0
7128,831,0,4826,1,255,Goblin,,,1,0
7129,831,0,4827,1,255,Goblin,,,1,0
7130,831,0,4828,1,255,Goblin,,,1,0
7131,831,0,4829,1,255,Goblin,,,1,0
7132,831,0,4830,1,255,Goblin,,,1,0
7133,831,0,4831,0.9,255,Goblin,,,1,0
7134,831,0,4832,1,255,Goblin,,,1,0
7135,831,0,4833,1,255,Goblin,,,1,0
7154,831,0,4848,0.75,255,Goblin,,,1,0
7155,831,0,4849,1,255,Goblin,,,1,0
7157,831,0,4851,1,255,Goblin,,,1,0
7158,831,0,4852,1,255,Goblin,,,1,0
7159,831,0,4853,1,255,Goblin,,,1,0
7160,831,0,4854,1,255,Goblin,,,1,0
7162,831,0,4856,1,255,Goblin,,,1,0
7163,831,0,4857,1,255,Goblin,,,1,0
7169,831,0,4863,1,255,Goblin,,,1,0
7170,831,0,4864,1,255,Goblin,,,1,0
7171,831,0,4865,0.9,255,Goblin,,,1,0
7181,831,0,4877,1,255,Goblin,,,1,0
7191,831,0,4887,1.05,255,Goblin,,,1,0
7196,831,0,4898,1,255,Goblin,,,1,0
7197,831,0,4889,1,255,Goblin,,,1,0
7198,831,0,4900,1,255,Goblin,,,1,0
7199,831,0,4901,1,255,Goblin,,,1,0
7200,831,0,4899,1,255,Goblin,,,1,0
7201,831,0,4888,1,255,Goblin,,,1,0
7202,831,0,4895,1,255,Goblin,,,1,0
7123,56,0,4821,1,255,,,,0,0
7165,831,0,4859,1,255,Goblin,,,1,0
7211,831,0,4907,1,255,Goblin,,,1,0
7215,831,0,4912,1,255,Goblin,,,1,0
7329,831,0,5003,1,255,Goblin,,,1,0
7330,50,0,5004,1,255,,,,1,0
7331,182,0,5005,1,255,,,,1,0
7343,831,0,5015,1,255,Goblin,,,1,0
7344,1,0,0,1.25,255,BasiliskSkinYellow,BasiliskCrystalSkinJade,,-1,0
7348,61,0,0,1.15,255,CarrionBirdSkinRed,CarrionBirdWingRed,,0,0
7359,60,0,5025,1,255,,,,1,0
7360,59,0,5024,1,255,,,,1,0
7368,49,0,5032,1,255,,,,0,0
7369,50,0,5033,1,255,,,,1,0
7370,59,0,5034,1,255,,,,1,0
7371,50,0,5035,1,255,,,,1,0
7372,59,0,5036,1,255,,,,1,0
7373,51,0,5037,1,255,,,,0,0
7374,59,0,5038,1,255,,,,1,0
7376,60,0,5041,1,255,,,,1,0
7377,59,0,5039,1,255,,,,1,0
7378,60,0,5042,1,255,,,,1,0
7379,55,0,5043,1,255,,,,0,0
7380,59,0,5044,1,255,,,,1,0
7381,59,0,5063,1,255,,,,1,0
7382,54,0,5064,1,255,,,,0,0
7409,170,0,0,1.2,255,SnakeSkinBlack,,,1,0
7429,49,0,3028,1,255,HumanMaleCitizenLow,,,1,0
7469,871,0,0,1,255,SilithidScarabSkinBlack,,,-1,0
7470,871,132,0,0.3,255,SilithidScarabSkinBlack,,,-1,0
7509,831,0,5103,1,255,Goblin,,,-1,0
7535,49,0,5127,1,255,HumanMaleCitizenLow,,,1,0
7549,911,829,0,1,255,WormSkinWhite,,,-1,0
7550,912,0,0,1,255,SkeletonNakedSkin_White,,,-1,0
7554,11,0,0,0.5,255,GrellSkinWhite,,,-1,0
7552,371,0,0,0.5,255,ImpSkinJade,,,-1,1
7553,571,0,0,1.5,255,DrakeSkinGreen1,DrakeSkinGreen2,DrakeSkinGreen3,-1,0
7570,931,0,0,1,255,DemonHunterSkin,DemonHunterWingSkin,,-1,0
7595,49,0,5194,1,255,,,,0,0
7596,50,0,5195,1,255,,,,1,0
7597,57,0,5202,1,255,,,,1,0
7598,53,0,5143,1,255,,,,1,0
7599,60,0,5203,1,255,,,,1,0
7600,182,0,5189,1,255,,,,0,0
7603,56,0,5190,1,255,,,,1,0
7606,49,0,5193,1,255,,,,0,0
7607,49,0,5197,1,255,,,,0,0
7608,50,0,5196,1,255,,,,1,0
7609,49,0,5198,1,255,,,,0,0
7610,50,0,5200,1,255,,,,1,0
7611,50,0,5201,1,255,,,,1,0
7612,49,0,5199,1,255,,,,0,0
7613,831,0,5204,1,255,Goblin,,,1,0
7615,60,0,5205,1,255,,,,1,0
7616,891,0,0,3,255,GargoyleSkinBlack_01,GargoyleSkinBlack_02,,-1,0
7617,84,0,0,4,255,StoneGolemSkinObsidian,,,-1,0
7709,971,0,0,1,255,DeepTrollSkinGray,DeepTrollSkinGray,,0,0
7729,50,0,5263,1,255,,,,1,0
7749,55,0,5283,1,128,,,,1,0
7751,53,0,5285,1,255,,,,1,0
7752,1111,0,0,2.5,100,SkeletalSerpentBodySkinBeige,SkeletalSerpentWingSkinBeige,SkeletalSerpentWingSkinBeige,-1,0
7753,53,0,5286,1,255,,,,1,0
7754,54,0,5287,1,255,,,,1,0
7755,1111,0,0,2.5,200,SkeletalSerpentBodySkinBeige,SkeletalSerpentWingSkinBeige,SkeletalSerpentWingSkinBeige,-1,0
7756,54,0,5288,1,255,,,,1,0
7757,1111,0,0,2.5,150,SkeletalSerpentBodySkinBeige,SkeletalSerpentWingSkinBeige,SkeletalSerpentWingSkinBeige,-1,0
7769,53,0,5303,1,255,,,,1,0
7795,182,0,5323,1,255,,,,1,0
7800,53,0,5334,1,255,,,,1,0
7802,50,0,5336,1,255,,,,1,0
7803,971,0,0,1.2,255,DeepTrollSkinBlack,DeepTrollSkinBlack,,0,0
7806,203,0,0,0.8,126,DragonSkin1Green,DragonSkin2Green,DragonSkin3Green,3,0
7812,52,0,5343,1,255,,,,0,0
7821,186,0,5354,1,255,,,,1,0
7822,185,0,5353,1,255,,,,1,0
7030,50,0,4652,1,255,,,,1,0
7040,186,0,4761,1,255,,,,1,0
7053,831,0,4775,1,255,Goblin,,,1,0
7104,831,0,4799,1.05,255,Goblin,,,1,0
7136,831,0,4834,1,255,Goblin,,,1,0
7188,831,0,4884,1,255,Goblin,,,1,0
7189,831,0,4885,1,255,Goblin,,,1,0
7192,831,0,4890,1,255,Goblin,,,1,0
7193,831,0,4892,1.05,255,Goblin,,,1,0
7194,831,0,4893,0.95,255,Goblin,,,1,0
7203,831,0,4896,1,255,Goblin,,,1,0
7212,831,0,4908,1,255,Goblin,,,1,0
7342,831,0,5014,1,255,Goblin,,,1,0
7350,92,0,0,0.75,255,SilithidFlyerSkinPurple,,,1,0
7351,185,0,5017,1,255,,,,1,0
7352,230,0,0,1.15,255,SharkSkinBlue,,,2,0
7353,185,0,5017,1,255,,,,1,0
7356,49,0,5020,1,255,HumanMaleCitizenLow,,,1,0
7529,831,0,5124,1,255,Goblin,,,1,0
7530,51,0,5123,1,255,,,,0,0
7531,59,0,5126,1,255,,,,1,0
7571,932,0,0,0.3,255,LarvaSkinWhite,,,-1,0
7572,932,0,0,0.25,255,LarvaSkinGreen,,,-1,0
7605,50,0,5192,1,255,,,,1,0
7614,49,0,5206,1,255,,,,0,0
7362,51,0,5027,1,255,,,,0,0
7363,60,0,5029,1,255,,,,1,0
7364,59,0,5028,1,255,,,,1,0
7365,60,0,5031,1,255,,,,1,0
7366,59,0,5030,1,255,,,,1,0
7367,41,0,0,1.7,255,TroglodyteSkinPurple,,,1,0
7384,51,0,5065,1,255,,,,0,0
7389,51,0,5067,1,255,,,,0,0
7901,55,0,5408,1,255,,,,0,0
7935,79,0,0,0.8,255,HumanMaleKidSkinPeach,,,1,0
7994,58,0,5527,1,255,,,,0,0
8001,51,0,5534,1,255,,,,1,0
8012,182,0,5545,1,255,,,,1,0
8049,84,0,0,0.75,255,StoneGolemSkinObsidian,,,-1,0
8050,192,0,0,1,255,HyenaSkinWhite,,,-1,0
8052,1,0,0,1.15,255,BasiliskSkinPurple,BasiliskCrystalSkin,,-1,0
8053,1111,0,0,2.5,255,SkeletalSerpentBodySkinBeige,SkeletalSerpentWingSkinBeige,SkeletalSerpentWingSkinBeige,-1,0
8069,831,0,5603,1,255,Goblin,,,1,0
8109,69,0,0,1.75,255,RockElementalSkinBlack,,,1,0
8149,951,0,0,1,255,LasherSkin,,,-1,0
8150,951,0,0,1.3,255,LasherSkin,,,-1,0
8151,951,0,0,1.15,255,LasherSkin,,,-1,0
8152,951,0,0,1.5,255,LasherSkin,,,-1,0
8169,59,0,5623,1,255,,,,1,0
8170,53,0,4427,1,255,,,,1,0
8171,54,0,5624,1,255,,,,0,0
8172,951,0,0,0.5,255,LasherSkin,,,-1,0
8173,170,75,0,2.5,255,SnakeSkinWhite,,,-1,0
8174,170,75,0,2.5,255,SnakeSkinYellowBlack,,,-1,0
8175,207,0,0,1,0,,,,-1,0
8176,53,0,5467,1,200,,,,-1,0
8177,1131,0,0,1.5,255,StoneGolemSkinCopper,,,-1,0
8178,1131,0,0,1.75,255,StoneGolemSkinObsidian,,,-1,0
8179,84,0,0,1.8,255,StoneGolemSkinMolten,,,-1,0
8180,5,0,0,1,255,HoundSkinRed,,,-1,0
8181,5,0,0,1.15,255,HoundSkinRed,,,-1,0
8182,911,829,0,1,255,WormSkinBrown,,,-1,0
8183,932,0,0,0.75,255,LarvaSkinDarkRed,,,-1,0
8184,191,0,0,0.5,255,ThunderBeastSkinBlue,,,1,0
8185,50,0,5643,1,255,,,,0,0
8186,49,0,5644,1,255,,,,0,0
8189,851,0,0,0.25,255,GnomeSpiderTankSkinRed,,,-1,0
8190,58,0,5663,1,255,,,,0,0
8191,50,0,5664,1,255,,,,1,0
8209,84,0,0,3,255,StoneGolemSkinPlatinum,,,-1,0
8229,55,0,5683,1,255,,,,1,0
8249,1011,47,0,1,255,DragonSpawnCasterSkinBlack,DragonSpawnCasterBodySkinBlack,,-1,0
8269,205,0,0,1.5,255,MoltenGiant,,,3,0
8270,1131,0,0,1.8,255,StoneGolemSkinPlatinum,,,-1,0
8271,30,0,0,1.5,255,MineSpiderSkinCrystal,,,-1,0
8289,84,0,0,2.1,255,StoneGolemSkinCopper,,,-1,0
8309,1011,47,0,1.25,255,DragonSpawnCasterSkinBlack,DragonSpawnCasterBodySkinBlack,,-1,0
8310,1031,0,0,1.5,255,DragonSpawnSkin,DragonSpawnBodySkin,,-1,0
8311,47,0,0,1.5,255,DragonSpawnSkin,DragonSpawnBodySkin,,-1,0
8312,1011,47,0,1,255,DragonSpawnCasterSkinRed,DragonSpawnCasterBodySkinRed,,-1,0
8313,1031,0,0,1.5,255,DragonSpawnSkinRed,DragonSpawnBodySkinRed,,-1,0
7009,53,0,4736,1,255,,,,1,0
7012,56,0,4740,1,255,,,,1,0
7013,56,0,4741,1,255,,,,1,0
7032,831,0,4627,1,255,Goblin,,,1,0
7042,185,0,4764,1,255,,,,1,0
7045,56,0,4767,1,255,,,,0,0
7055,831,0,4777,1.5,255,Goblin,,,1,0
7056,831,0,4778,0.75,255,Goblin,,,1,0
7058,831,0,4780,1,255,Goblin,,,1,0
7059,831,0,4781,1,255,Goblin,,,1,0
7094,831,0,4789,1,255,Goblin,,,1,0
7097,831,0,4792,1,255,Goblin,,,1,0
7100,831,0,4795,1,255,Goblin,,,1,0
7101,831,0,4796,1,255,Goblin,,,1,0
7111,831,0,4806,1,255,Goblin,,,1,0
7114,173,0,0,2,255,SeaTurtleSkinBlue,,,1,0
7126,831,0,4824,1,255,Goblin,,,1,0
7137,831,0,4836,1,255,Goblin,,,1,0
7138,183,0,4835,1,255,,,,1,0
7153,831,0,4847,1,255,Goblin,,,1,0
7164,831,0,4858,1,255,Goblin,,,1,0
7172,831,0,4866,1,255,Goblin,,,1,0
7176,831,0,4870,1,255,Goblin,,,1,0
7178,831,0,4874,1,255,Goblin,,,1,0
7180,831,0,4876,1,255,Goblin,,,1,0
7184,831,0,4880,1,255,Goblin,,,1,0
7204,831,0,4894,1,255,Goblin,,,1,0
7205,831,0,4891,1,255,Goblin,,,1,0
7206,831,0,4902,1,255,Goblin,,,1,0
7207,831,0,4903,1,255,Goblin,,,1,0
7208,831,0,4904,1,255,Goblin,,,1,0
7213,831,0,4909,1,255,Goblin,,,1,0
7214,831,0,4911,1,255,Goblin,,,1,0
7216,831,0,4913,1,255,Goblin,,,1,0
7217,831,0,4914,1,255,Goblin,,,1,0
7218,831,0,4915,1,255,Goblin,,,1,0
7219,831,0,4916,1,255,Goblin,,,1,0
7220,831,0,4917,1,255,Goblin,,,1,0
7221,831,0,4918,1,255,Goblin,,,1,0
7222,831,0,4919,1,255,Goblin,,,1,0
7223,831,0,4920,1,255,Goblin,,,1,0
7224,831,0,4921,1,255,Goblin,,,1,0
7225,831,0,4922,1,255,Goblin,,,1,0
7226,831,0,4923,1,255,Goblin,,,1,0
7227,831,0,4924,1,255,Goblin,,,1,0
7228,831,0,4925,1,255,Goblin,,,1,0
7229,831,0,4926,1,255,Goblin,,,1,0
7230,831,0,4927,1,255,Goblin,,,1,0
7231,831,0,4928,1,255,Goblin,,,1,0
7232,831,0,4929,1,255,Goblin,,,1,0
7233,831,0,4930,1,255,Goblin,,,1,0
7234,831,0,4931,1,255,Goblin,,,1,0
7235,831,0,4932,0.95,255,Goblin,,,1,0
7236,831,0,4933,1.05,255,Goblin,,,1,0
7237,831,0,4934,1,255,Goblin,,,1,0
7238,831,0,4935,1,255,Goblin,,,1,0
7239,831,0,4936,1,255,Goblin,,,1,0
7240,831,0,4937,1,255,Goblin,,,1,0
7241,831,0,4938,1,255,Goblin,,,1,0
7242,831,0,4939,1,255,Goblin,,,1,0
7243,831,0,4940,1,255,Goblin,,,1,0
7244,831,0,4941,1,255,Goblin,,,1,0
7245,831,0,4942,1,255,Goblin,,,1,0
7246,831,0,4943,1,255,Goblin,,,1,0
7247,831,0,4944,1,255,Goblin,,,1,0
7248,60,0,4947,1,255,,,,1,0
7249,55,0,4946,1,255,,,,1,0
7250,53,0,4945,1,255,,,,1,0
7268,792,0,0,0.5,255,Gryphon_Skin01,Gryphon_Skin02,,1,0
7269,792,0,0,1.2,255,Gryphon_Skin01,Gryphon_Skin02,,2,0
7270,792,0,0,1,255,Gryphon_Skin01,Gryphon_Skin02,,2,0
7271,62,0,0,3,255,HydraSkinWhite,,,3,0
7272,831,0,4962,1,255,Goblin,,,1,0
7273,53,0,4963,1,255,,,,1,0
8472,34,0,0,1.4,255,RaptorSkinMottledBlueGreen,,,1,0
8477,831,0,5806,1,255,Goblin,,,1,0
8592,53,0,5884,1,255,,,,0,0
9069,49,0,6263,1,255,,,,0,0
9149,315,0,0,1,255,BloodElfMaleHunter,BloodElfMaleHair,,0,0
9150,310,0,0,1,255,BloodElfFemaleMage,BloodElfFemaleHairSkin,,0,0
9339,56,0,6493,1,255,,,,0,0
8409,160,0,0,0.25,255,FireElementalSkin,,,0,0
8413,53,0,5763,1,255,,,,1,0
8430,49,0,5743,1,255,,,,0,0
8431,32,0,0,1.3,255,OgreSkin1Red,OgreSkin2Red,,3,0
9050,34,0,0,2.25,255,RaptorSkinMottledBlueGreen,,,1,0
9151,51,0,6323,1,255,,,,0,0
8395,84,0,0,2,255,StoneGolemSkinGrey,,,2,0
8549,591,0,0,1.25,255,AirElementalSkinBrown,,,-1,0
8550,69,0,0,1,255,RockElementalSkinBrownBrown,,,-1,0
8569,831,0,5863,1,255,Goblin,,,1,0
8570,203,0,0,1,255,DragonSkin1Black,DragonSkin2Black,DragonSkin3Black,-1,0
8571,1232,0,0,1,255,DruidCatTaurenSkinBrown,DruidCatTaurenSkinBrown,,1,0
8572,60,0,5864,1,255,,,,1,0
8573,991,0,0,1,255,SlimeSkinCrimson,,,-1,0
8574,203,0,0,0.8,255,DragonSkin1Black,DragonSkin2Black,DragonSkin3Black,-1,0
7618,25,0,0,1.15,255,KeeperOfTheGroveSkin2,KeeperLeaves2,,1,0
7619,871,0,0,1.35,255,SilithidScarabSkinBlack,,,-1,0
7620,59,0,5208,1,255,,,,1,0
7622,59,0,5207,1,255,,,,1,0
7626,59,0,5213,1,255,,,,1,0
7627,60,0,5214,1,255,,,,1,0
7628,60,0,5215,1,255,,,,1,0
7629,59,0,5216,1,255,,,,1,0
7630,59,0,5217,1,255,,,,1,0
7631,185,0,5218,1,255,,,,1,0
7632,57,0,5219,1,255,,,,0,0
7633,57,0,5220,1,255,,,,0,0
7649,78,0,0,1.3,255,SatyrSkinAlbino,SatyrSkinAlbinoAlpha,,1,0
7670,831,0,5373,1,255,Goblin,,,1,0
7673,49,0,5223,1,255,,,,0,0
7691,75,0,0,2.5,255,WindSerpentSkinWhite,WindSerpentWingSkinWhite,,1,0
7764,53,0,5294,1.2,255,,,,1,0
7789,53,0,5324,1,255,,,,1,0
7790,53,0,5325,1,255,,,,1,0
7796,53,0,5331,1,255,,,,1,0
7797,53,0,5332,1,255,,,,1,0
7799,53,0,5333,1,255,,,,1,0
7807,182,0,5337,1,255,,,,0,0
7808,54,0,5338,1,255,,,,0,0
7809,831,0,5844,1,255,Goblin,,,1,0
7810,49,0,5344,1,255,,,,0,0
7831,182,0,5359,1,255,,,,1,0
7832,51,0,5360,1,255,,,,0,0
7833,54,0,5357,1,255,,,,1,0
7835,49,0,5366,1,255,,,,0,0
7836,173,0,0,0.8,255,SeaTurtleSkinGrey,,,-1,0
7838,831,0,5367,1,255,Goblin,,,1,0
7839,173,0,0,1.5,255,SeaTurtleSkinGrey,,,-1,0
7840,173,0,0,1.75,255,SeaTurtleSkinGrey,,,-1,0
7844,51,0,5370,1.3,255,OrcNPCSkin,OrcMaleSamuHairSkin,,1,0
7845,250,0,0,2.5,255,CryptFiendSkinPurple,,,1,0
7847,70,0,0,1.5,255,SkeletonSkin,,,1,0
7848,70,0,0,1.3,255,SkeletonSkinDarkTeal,,,1,0
7850,77,0,0,1.5,255,DryadSkinFrost,DryadEyeGlow,ArmorReflect2,1,0
7851,49,0,5372,1,255,,,,0,0
7852,182,0,5374,0.95,255,,,,0,0
7853,513,0,0,1.15,255,WaterElementalGreenSkin,,,-1,0
7855,891,0,0,1.15,255,GargoyleSkinBlue_01,GargoyleSkinBlue_02,,-1,0
7860,53,0,5376,1,255,,,,1,0
7861,53,0,5377,1,255,,,,1,0
7862,53,0,5378,1,255,,,,1,0
7871,51,0,5403,1,255,,,,0,0
7872,310,0,0,1,255,BloodElfFemaleMage,BloodElfFemaleHairSkin,,0,0
7890,5,0,0,1,255,HoundSkinPurple,,,-1,0
7891,5,0,0,1.15,255,HoundSkinPurple,,,-1,0
